ObjectID,GlobalID,Date_HU,Time_HU,SiteID_HU,Crew_HU,Habitat Unit Type,Habitat Unit Start Position,Habitat Unit End Position,Habitat Unit Length (m),Secondary Channel Present?,Velocity,Depth Max (nearest 0.01m),Width Wetted Avg (nearest 0.1m),Pool Forming Feature,Large Woody Debris,Dominant Substrate,Subdominant Substrate,Canopy Cover,Instream Cover,HU Comment (free text),ParentGlobalID,CreationDate,Creator,EditDate,Editor
439,d73fc8f9-58dc-4045-80b9-bde16ebc4c7f,7/19/2021 4:00:00 PM,10:07,THB006,Audrey and Charlie,run,,25,,none,swift,0.49,5.3,,0,,,70,terrestrialVeg,,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
440,2352fe87-e082-4738-b61d-f806d343da45,7/19/2021 4:00:00 PM,10:12,THB006,Audrey and Charlie,riffle,,52.5,,fast,swift,0.35,9.5,,2,,,80,"largeWoodyDebris,terrestrialVeg,undercutBanks",,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
441,5ec2c82d-caba-4fb2-83a2-9dc839025cd4,7/19/2021 4:00:00 PM,10:18,THB006,Audrey and Charlie,run,,56.5,,none,swift,0.52,7.5,,0,,,70,"terrestrialVeg,undercutBanks,whitewater",,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
442,1edf37de-f130-4320-9652-541cf7bb40f2,7/19/2021 4:00:00 PM,10:22,THB006,Audrey and Charlie,riffle,,73,,none,swift,0.43,5.8,,0,,,80,"terrestrialVeg,undercutBanks",,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
443,dc060342-5ba4-4027-89f5-52d13d23156f,7/19/2021 4:00:00 PM,10:28,THB006,Audrey and Charlie,cascade,,76.5,,none,swift,0.68,4.7,,0,,,80,terrestrialVeg,Pool overrun with water,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
444,7cadee27-0dfa-4351-9447-da9d30603b6e,7/19/2021 4:00:00 PM,10:33,THB006,Audrey and Charlie,riffle,,100,,fast,swift,0.5,5.5,,0,,,90,terrestrialVeg,,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
445,6a50f469-dc57-454f-9146-f7ac723f0f3c,7/19/2021 4:00:00 PM,11:14,THB005,Audrey and Charlie,glide,,23.5,,none,slow,0.33,4.5,,0,,,60,terrestrialVeg,,48af39a0-d9b0-40d0-949a-f846bad1e64d,7/19/2021 4:53:18 PM,,7/19/2021 4:53:18 PM,
446,e0d562db-050d-4a3c-8e0d-86ddf327642b,7/19/2021 4:00:00 PM,11:24,THB005,Audrey and Charlie,pool,,27,,none,swift,0.62,4.5,other,0,,,30,undercutBanks,,48af39a0-d9b0-40d0-949a-f846bad1e64d,7/19/2021 4:53:18 PM,,7/19/2021 4:53:18 PM,
447,965c984b-86f0-4251-bb62-51b79c90dbdc,7/19/2021 4:00:00 PM,11:27,THB005,Audrey and Charlie,run,,86,,none,swift,0.53,3.5,,1,,,90,"aquaticVeg,terrestrialVeg,largeWoodyDebris,undercutBanks",,48af39a0-d9b0-40d0-949a-f846bad1e64d,7/19/2021 4:53:18 PM,,7/19/2021 4:53:18 PM,
448,efc98d16-7aa8-4559-9d6b-df6a4bde94cb,7/19/2021 4:00:00 PM,11:41,THB005,Audrey and Charlie,pool,,90,,none,swift,0.8,3,large woody debris,1,,,30,"terrestrialVeg,largeWoodyDebris",,48af39a0-d9b0-40d0-949a-f846bad1e64d,7/19/2021 4:53:18 PM,,7/19/2021 4:53:18 PM,
449,078d723c-6c7c-4cfd-8ec2-d310c4bfcc13,7/19/2021 4:00:00 PM,11:44,THB005,Audrey and Charlie,run,,95,,none,swift,0.56,4.5,,1,,,20,"largeWoodyDebris,terrestrialVeg",,48af39a0-d9b0-40d0-949a-f846bad1e64d,7/19/2021 4:53:18 PM,,7/19/2021 4:53:18 PM,
450,fd254ee8-6a1e-4741-854b-36e8c52c455e,7/19/2021 4:00:00 PM,11:49,THB005,Audrey and Charlie,pool,,100,,none,swift,0.73,4.5,large woody debris,1,,,60,"other,terrestrialVeg,largeWoodyDebris",,48af39a0-d9b0-40d0-949a-f846bad1e64d,7/19/2021 4:53:18 PM,,7/19/2021 4:53:18 PM,
451,dbecc2b6-a911-49f8-ba3a-54abaa0cead7,8/20/2021 4:00:00 PM,09:56,THB006,,riffle,,4.5,,none,swift,0.33,5.47,,,cobble,boulder,90,"largeSubstrate,terrestrialVeg",,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
452,d9b1646c-b1cf-425b-a2d2-5f5b816b80c0,8/20/2021 4:00:00 PM,10:01,THB006,,pool,,14,,none,slow,1.16,4.1,,0,gravel,cobble,80,"terrestrialVeg,largeSubstrate,undercutBanks,whitewater",,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
453,6a377112-900e-429b-9829-a8382489af64,8/20/2021 4:00:00 PM,10:12,THB006,,cascade,,18.5,,none,swift,0.2,3.86,,0,boulder,cobble,90,"terrestrialVeg,largeSubstrate,whitewater",,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
454,a206ec73-24d5-4198-ba14-d1bab7df344d,8/20/2021 4:00:00 PM,10:18,THB006,,pool,,25,,none,slow,0.37,4.325,artificial,0,gravel,sand,90,None,,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
455,5303e1b5-9a05-43ae-bd77-f23786aad2a7,8/20/2021 4:00:00 PM,10:25,THB006,,riffle,,52.5,,fast,swift,0.23,10.43,,0,cobble,gravel,90,undercutBanks,Red shed with flexible pipe running into stream          ,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
456,78984e93-e767-48cc-a006-78a1c45af45f,8/20/2021 4:00:00 PM,10:36,THB006,,pool,,56.5,,none,swift,0.49,7.5,boulder,0,cobble,gravel,90,"largeSubstrate,terrestrialVeg",,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
457,f49943f9-9ad9-4a9e-b00c-592f1f35842e,8/20/2021 4:00:00 PM,10:43,THB006,,riffle,,73,,none,swift,0.37,5.21,,0,cobble,gravel,90,"undercutBanks,largeSubstrate",,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
458,cab8657a-2011-448e-9199-711d08c44eed,8/20/2021 4:00:00 PM,10:53,THB006,,pool,,76.5,,none,swift,0.57,3.49,boulder,0,boulder,cobble,90,"undercutBanks,largeSubstrate",,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
459,c9775ac8-2102-4778-8a07-5d591c303ed4,8/20/2021 4:00:00 PM,11:04,THB006,Will Audrey sterling jenny,riffle,,100,,slow,swift,0.3,9.91,,0,cobble,gravel,95,"undercutBanks,whitewater",,b459a7d0-d729-4269-8d27-061a55307795,8/20/2021 4:06:53 PM,,8/20/2021 4:06:53 PM,
460,47540495-cd28-418f-81ad-5cfeb576f605,8/20/2021 4:00:00 PM,12:08,Thb005,"Audrey, sterling ",glide,,23.5,,none,slow,0.435,3.59,,0,siltClay,sand,50,other,Culvert under road,8b90af25-f069-436c-8790-fb8ebffd0269,8/20/2021 5:43:11 PM,,8/20/2021 5:43:11 PM,
461,d09e8bc0-e3d0-4fe9-9747-21039c26bf98,8/20/2021 4:00:00 PM,12:14,Thb005,"Audrey, sterling ",pool,,27,,none,slow,0.52,4.2,other,0,sand,siltClay,50,"terrestrialVeg,aquaticVeg",,8b90af25-f069-436c-8790-fb8ebffd0269,8/20/2021 5:43:11 PM,,8/20/2021 5:43:11 PM,
462,9fa626ba-62cd-42bb-8026-f6f956476e88,8/20/2021 4:00:00 PM,12:17,Thb005,"Audrey, sterling ",riffle,,86,,none,swift,40,1.4,,1,sand,siltClay,90,terrestrialVeg,Very overgrown with invasive ,8b90af25-f069-436c-8790-fb8ebffd0269,8/20/2021 5:43:11 PM,,8/20/2021 5:43:11 PM,
463,778615b8-e843-4bef-a167-e02ec4aaf96c,8/20/2021 4:00:00 PM,12:31,Thb005,"Audrey, sterling ",pool,,90,,none,slow,0.87,3.2,meander,1,sand,siltClay,10,"undercutBanks,terrestrialVeg",,8b90af25-f069-436c-8790-fb8ebffd0269,8/20/2021 5:43:11 PM,,8/20/2021 5:43:11 PM,
464,50e195f8-5552-4b0d-abf9-af3358154f5a,8/20/2021 4:00:00 PM,12:37,Thb005,"Audrey, sterling ",run,,95,,none,swift,0.66,4.5,,0,sand,siltClay,10,"terrestrialVeg,undercutBanks,whitewater,other",Could be considered linking mini pools,8b90af25-f069-436c-8790-fb8ebffd0269,8/20/2021 5:43:11 PM,,8/20/2021 5:43:11 PM,
465,515ee555-2a27-46fe-9f57-d1ed62b8fe47,8/20/2021 4:00:00 PM,12:45,Thb005,"Audrey, sterling ",pool,,100,,none,slow,5.6,3.5,other,0,sand,siltClay,30,"undercutBanks,terrestrialVeg",,8b90af25-f069-436c-8790-fb8ebffd0269,8/20/2021 5:43:11 PM,,8/20/2021 5:43:11 PM,
466,2d7f1621-54a9-4fc7-af1c-3ef87f580010,7/16/2021 4:00:00 PM,09:44,PTB 001,"Charlie, Sean",riffle,,100,,none,swift,0.5,3.7,,3,gravel,sand,80,"terrestrialVeg,aquaticVeg,undercutBanks",,a32383f5-acb1-4f6f-b45a-0c21fe2383a6,8/21/2021 2:54:27 PM,,8/21/2021 2:54:27 PM,
467,eb1976dc-a4dd-4164-80aa-0817f6785afe,7/16/2021 4:00:00 PM,10:41,PTB 004,"Charlie, Sean",run,,45,,none,swift,0.52,5.6,,2,gravel,sand,80,"undercutBanks,largeWoodyDebris,terrestrialVeg",,2c4b2316-7073-4cb4-9e9a-258e33458265,8/21/2021 2:54:29 PM,,8/21/2021 2:54:29 PM,
468,9183924f-014f-4c82-9793-ff140778563e,7/16/2021 4:00:00 PM,10:54,PTB 004,"Charlie, Sean",pool,,51,,none,swift,1.1,7.6,culvert,0,gravel,sand,80,terrestrialVeg,,2c4b2316-7073-4cb4-9e9a-258e33458265,8/21/2021 2:54:29 PM,,8/21/2021 2:54:29 PM,
469,c2e99621-3959-44aa-9e79-d293b0b6edb8,7/16/2021 4:00:00 PM,11:03,PTB 004,"Charlie, Sean",run,,63,,none,swift,0.4,7.3,,1,gravel,sand,80,"terrestrialVeg,largeWoodyDebris",,2c4b2316-7073-4cb4-9e9a-258e33458265,8/21/2021 2:54:29 PM,,8/21/2021 2:54:29 PM,
470,aa793ff6-243b-4a4b-8f94-222f0ed9d1d2,7/16/2021 4:00:00 PM,11:08,PTB 004,"Charlie, Sean",riffle,,73.5,,none,swift,0.37,6.1,,2,gravel,sand,50,"largeWoodyDebris,terrestrialVeg,whitewater",,2c4b2316-7073-4cb4-9e9a-258e33458265,8/21/2021 2:54:29 PM,,8/21/2021 2:54:29 PM,
471,119d56dc-6cf7-48ca-b9fa-e6dea39d43ea,7/16/2021 4:00:00 PM,11:13,PTB 004,"Charlie, Sean",run,,87,,none,swift,0.59,5.4,,1,gravel,sand,90,"terrestrialVeg,largeWoodyDebris",,2c4b2316-7073-4cb4-9e9a-258e33458265,8/21/2021 2:54:29 PM,,8/21/2021 2:54:29 PM,
472,6c222017-8e55-4a69-9c7c-285db62fcc8b,7/16/2021 4:00:00 PM,11:19,PTB 004,"Charlie, Sean",pool,,91,,none,swift,0.76,6.4,artificial,0,gravel,sand,40,terrestrialVeg,,2c4b2316-7073-4cb4-9e9a-258e33458265,8/21/2021 2:54:29 PM,,8/21/2021 2:54:29 PM,
473,52dd6796-8311-480f-94da-00ae639020e6,7/16/2021 4:00:00 PM,11:24,PTB 004,"Charlie, Sean",run,,100,,none,swift,0.62,7,,0,gravel,sand,90,terrestrialVeg,,2c4b2316-7073-4cb4-9e9a-258e33458265,8/21/2021 2:54:29 PM,,8/21/2021 2:54:29 PM,
474,4c539273-188b-4725-a84c-667a76122fc1,8/21/2021 4:00:00 PM,09:52,Bev001,"Declan, Ian, Sean",glide,,15.5,,none,slow,0.27,4.9,,,siltClay,cobble,80,"undercutBanks,aquaticVeg,terrestrialVeg",,007a20a4-dcc5-4a13-9fa0-cbba9fa0128e,8/21/2021 2:54:31 PM,,8/21/2021 2:54:31 PM,
475,42e921b3-d697-4af0-bb8e-041d43f958fb,8/21/2021 4:00:00 PM,10:00,Bev001,"Declan, Ian, Sean",riffle,,29,,none,slow,0.14,6.1,,,siltClay,cobble,25,"aquaticVeg,undercutBanks,largeWoodyDebris,terrestrialVeg",Very small tributary entering from SSW,007a20a4-dcc5-4a13-9fa0-cbba9fa0128e,8/21/2021 2:54:31 PM,,8/21/2021 2:54:31 PM,
476,8cd34a78-8a17-452d-8c4f-a67bdcbbead3,8/21/2021 4:00:00 PM,10:05,Bev001,"Declan, Ian, Sean",glide,,45.7,,none,slow,0.18,9.1,,,siltClay,cobble,30,"aquaticVeg,undercutBanks,terrestrialVeg",99% covered with aquatic vegetation. One small channel.,007a20a4-dcc5-4a13-9fa0-cbba9fa0128e,8/21/2021 2:54:31 PM,,8/21/2021 2:54:31 PM,
477,ca4ade12-1072-4620-9bc1-1f36ccd6984e,8/21/2021 4:00:00 PM,10:11,Bev001,"Declan, Ian, Sean",glide,,75,,none,standing,0.19,5.8,,,siltClay,cobble,80,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",Runoff enters NNE.8080,007a20a4-dcc5-4a13-9fa0-cbba9fa0128e,8/21/2021 2:54:31 PM,,8/21/2021 2:54:31 PM,
478,dcf9c403-7810-4e21-bbee-0a7e363662cb,8/21/2021 4:00:00 PM,10:21,Bev001,"Declan, Ian, Sean",riffle,,78.5,,none,slow,0.13,6,,,siltClay,cobble,30,"aquaticVeg,undercutBanks,largeSubstrate,terrestrialVeg,largeWoodyDebris",,007a20a4-dcc5-4a13-9fa0-cbba9fa0128e,8/21/2021 2:54:31 PM,,8/21/2021 2:54:31 PM,
479,02cf4ab1-de1d-4242-b6cf-9a3adcac1f2d,8/21/2021 4:00:00 PM,10:23,Bev001,"Declan, Ian, Sean",glide,,100,,slow,slow,0.16,7.9,,,siltClay,cobble,50,"largeSubstrate,undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",,007a20a4-dcc5-4a13-9fa0-cbba9fa0128e,8/21/2021 2:54:31 PM,,8/21/2021 2:54:31 PM,
480,3b71cf21-8006-4e0f-ad8b-02f637132521,8/21/2021 4:00:00 PM,11:37,BEB005,"Declan, Ian",riffle,,30,,none,swift,0.3,3.6,,,,,40,"largeSubstrate,terrestrialVeg",Measurements don't align with cheat sheet,3072c2ed-37be-4ac5-9206-f31fe6466575,8/21/2021 4:49:16 PM,,8/21/2021 4:49:16 PM,
481,2f180681-a321-46ff-8807-d413ecf298d6,8/21/2021 4:00:00 PM,11:50,BEB005,"Declan, Ian",riffle,,43,,none,swift,0.23,3.2,,,,,100,largeSubstrate,Tunnel under railroad bridge,3072c2ed-37be-4ac5-9206-f31fe6466575,8/21/2021 4:49:16 PM,,8/21/2021 4:49:16 PM,
482,54706ff7-c712-4e92-afe5-b94b0378f80e,8/21/2021 4:00:00 PM,11:53,BEB005,"Declan, Ian",riffle,,50.7,,none,swift,0.28,4.4,,,siltClay,,90,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,3072c2ed-37be-4ac5-9206-f31fe6466575,8/21/2021 4:49:16 PM,,8/21/2021 4:49:16 PM,
483,ab30f622-5cad-46ea-9466-7af76f30aaf8,8/21/2021 4:00:00 PM,11:57,BEB005,"Declan, Ian",pool,,74.5,,none,standing,0.44,6.8,,,,,70,"undercutBanks,terrestrialVeg",Temp logger at end of habitat unit,3072c2ed-37be-4ac5-9206-f31fe6466575,8/21/2021 4:49:16 PM,,8/21/2021 4:49:16 PM,
484,887e1fff-2f04-4b55-ad99-21bc2031ab6f,8/21/2021 4:00:00 PM,12:12,BEB005,"Declan, Ian",pool,,100,,none,standing,0.68,7.6,,,,,40,"aquaticVeg,terrestrialVeg,largeWoodyDebris",April logger discovered in some ailt,3072c2ed-37be-4ac5-9206-f31fe6466575,8/21/2021 4:49:16 PM,,8/21/2021 4:49:16 PM,
485,f7b523c0-0a04-43b6-be4b-32674fcc8529,8/24/2021 4:00:00 PM,09:23,PTB005,"Annie, Mitch, Chris",run,,20,,none,slow,1.15,7,,0,siltClay,siltClay,50,terrestrialVeg,,b29247e4-6456-42de-ba2c-7676f0b52ffa,8/24/2021 2:23:35 PM,,8/24/2021 2:23:35 PM,
486,169f30b1-380d-4bba-8302-1ef507e20449,8/24/2021 4:00:00 PM,09:30,PTB005,"Annie, Mitch, Chris",run,,35,,none,slow,1.18,7,,0,siltClay,gravel,60,terrestrialVeg,,b29247e4-6456-42de-ba2c-7676f0b52ffa,8/24/2021 2:23:35 PM,,8/24/2021 2:23:35 PM,
487,fb18f800-fee0-4d10-a23c-2f5d6e789d1d,8/24/2021 4:00:00 PM,09:38,PTB005,"Annie, Mitch, Chris",run,,53,,none,slow,0.76,7,,1,siltClay,sand,40,"undercutBanks,largeWoodyDebris,terrestrialVeg",estimated width,b29247e4-6456-42de-ba2c-7676f0b52ffa,8/24/2021 2:23:35 PM,,8/24/2021 2:23:35 PM,
488,c2ec79f3-b5da-4cb1-a7b8-e5a347a2a55a,8/24/2021 4:00:00 PM,09:43,PTB005,"Annie, Mitch, Chris",run,,75,,none,slow,0.79,7,,0,siltClay,sand,70,terrestrialVeg,,b29247e4-6456-42de-ba2c-7676f0b52ffa,8/24/2021 2:23:35 PM,,8/24/2021 2:23:35 PM,
489,d6525b91-6315-4095-8760-4e14e430d56d,8/24/2021 4:00:00 PM,09:48,PTB005,"Annie, Mitch, Chris",run,,100,,none,swift,0.53,7,,0,sand,gravel,50,"undercutBanks,terrestrialVeg",,b29247e4-6456-42de-ba2c-7676f0b52ffa,8/24/2021 2:23:35 PM,,8/24/2021 2:23:35 PM,
490,a0d1d0ec-873b-4c15-b976-4f13fa32dfe5,8/24/2021 4:00:00 PM,10:49,PTB005 ,"Annie, Mitch, Chris ",run,,10,,none,swift,0.45,7,,1,sand,siltClay,10,"largeWoodyDebris,aquaticVeg,terrestrialVeg",,cb1f47e9-d55d-42c0-a977-acc8ebb40387,8/24/2021 3:13:50 PM,,8/24/2021 3:13:50 PM,
491,a42b0e41-4a43-4b37-b3ac-63931010217f,8/24/2021 4:00:00 PM,10:52,PTB005 ,"Annie, Mitch, Chris ",run,,60,,none,swift,0.5,7,,1,sand,gravel,50,terrestrialVeg,,cb1f47e9-d55d-42c0-a977-acc8ebb40387,8/24/2021 3:13:50 PM,,8/24/2021 3:13:50 PM,
492,77994f5a-2810-4d18-bdec-703b6df41cc9,8/24/2021 4:00:00 PM,10:57,PTB005 ,"Annie, Mitch, Chris ",run,,100,,none,swift,0.5,7,,0,sand,gravel,60,terrestrialVeg,,cb1f47e9-d55d-42c0-a977-acc8ebb40387,8/24/2021 3:13:50 PM,,8/24/2021 3:13:50 PM,
493,20361340-6991-42d1-82a5-9c9e281285fc,8/24/2021 4:00:00 PM,12:06,MMB007.5,"Annie, Chris, Mitch",riffle,,4.1,,none,swift,0.4,2,,0,gravel,sand,30,terrestrialVeg,,1622365f-a480-4812-ba8a-d87429973cd5,8/24/2021 4:34:54 PM,,8/24/2021 4:34:54 PM,
494,88c3cdde-c9ef-4089-ad7a-b3e902675f5a,8/24/2021 4:00:00 PM,12:07,MMB007.5,"Annie, Chris, Mitch",run,,28.5,,slow,swift,0.6,6.3,,2,sand,gravel,40,terrestrialVeg,Second channel present but doesn’t seem to connect ,1622365f-a480-4812-ba8a-d87429973cd5,8/24/2021 4:34:54 PM,,8/24/2021 4:34:54 PM,
495,4a22fbf5-bdd9-45ca-a2e9-6ebf5c3625f7,8/24/2021 4:00:00 PM,12:11,MMB007.5,"Annie, Chris, Mitch",run,,40,,slow,swift,0.44,4.8,,2,gravel,sand,70,"undercutBanks,largeWoodyDebris,terrestrialVeg",,1622365f-a480-4812-ba8a-d87429973cd5,8/24/2021 4:34:54 PM,,8/24/2021 4:34:54 PM,
496,9a3c6baf-1b24-4d6e-b95f-6d1779b6b1f2,8/24/2021 4:00:00 PM,12:15,MMB007.5,"Annie, Chris, Mitch",run,,74,,none,swift,0.5,8,,3,cobble,gravel,80,"terrestrialVeg,undercutBanks",,1622365f-a480-4812-ba8a-d87429973cd5,8/24/2021 4:34:54 PM,,8/24/2021 4:34:54 PM,
497,0b68d46a-495b-437d-9264-bdc3fea393e0,8/24/2021 4:00:00 PM,12:19,MMB007.5,"Annie, Chris, Mitch",pool,,86,,none,slow,0.53,9.9,confluence,2,siltClay,siltClay,50,terrestrialVeg,,1622365f-a480-4812-ba8a-d87429973cd5,8/24/2021 4:34:54 PM,,8/24/2021 4:34:54 PM,
498,ab410d14-e943-4f49-a19e-920dee035da3,8/24/2021 4:00:00 PM,12:23,MMB007.5,"Annie, Chris, Mitch",pool,,100,,none,slow,0.6,9.9,confluence,2,siltClay,siltClay,20,terrestrialVeg,,1622365f-a480-4812-ba8a-d87429973cd5,8/24/2021 4:34:54 PM,,8/24/2021 4:34:54 PM,
499,e1b98fcf-767d-483e-a057-4933b40cac91,7/20/2021 4:00:00 PM,13:35,Pob002,Audrey and mitch,run,,27,,none,swift,0.52,4.1,,2,siltClay,sand,50,"aquaticVeg,terrestrialVeg",,4cfcde10-aee7-4f4a-a0e3-1b6b4f36c807,8/24/2021 5:18:13 PM,,8/24/2021 5:18:13 PM,
500,21953f89-a885-4f49-9036-b7e604333d47,7/20/2021 4:00:00 PM,13:38,Pob002,Audrey and mitch,run,,41,,none,swift,0.46,3.8,,0,sand,siltClay,70,None,,4cfcde10-aee7-4f4a-a0e3-1b6b4f36c807,8/24/2021 5:18:13 PM,,8/24/2021 5:18:13 PM,
501,51ac3b3b-f0f3-4f68-afcb-0af5e4da58e2,7/20/2021 4:00:00 PM,13:41,Pob002,Audrey and mitch,riffle,,48,,none,swift,0.38,4.1,,0,sand,siltClay,80,None,Not a riffle mo turbulence ,4cfcde10-aee7-4f4a-a0e3-1b6b4f36c807,8/24/2021 5:18:13 PM,,8/24/2021 5:18:13 PM,
502,a5a933ac-64ec-4008-a943-8862e0e65455,7/20/2021 4:00:00 PM,13:52,Pob002,Audrey and mitch,riffle,,100,,none,swift,0.39,2.5,,0,sand,siltClay,60,"other,None",,4cfcde10-aee7-4f4a-a0e3-1b6b4f36c807,8/24/2021 5:18:13 PM,,8/24/2021 5:18:13 PM,
503,37400f50-b90a-4a29-8bc6-688bdb8a52da,7/20/2021 4:00:00 PM,11:02,Beb005,,riffle,,30,,none,swift,3.8,2.9,,0,cobble,gravel,40,terrestrialVeg,,e8ad482a-419e-4008-a53d-c06f72e62819,8/24/2021 5:19:23 PM,,8/24/2021 5:19:23 PM,
504,e5c90381-7dfa-4896-aa48-71c8eb38451c,7/20/2021 4:00:00 PM,11:07,Beb005,,riffle,,43,,none,swift,0.25,3.7,,4,cobble,gravel,70,terrestrialVeg,,e8ad482a-419e-4008-a53d-c06f72e62819,8/24/2021 5:19:23 PM,,8/24/2021 5:19:23 PM,
505,50f11c36-bd19-406e-8aa9-61b4af54e364,7/20/2021 4:00:00 PM,11:13,Beb005,,riffle,,50.7,,none,swift,3.5,3.4,,3,cobble,gravel,60,terrestrialVeg,,e8ad482a-419e-4008-a53d-c06f72e62819,8/24/2021 5:19:23 PM,,8/24/2021 5:19:23 PM,
506,a026d4ba-5bbe-455d-b556-b9636bc7c4f5,7/20/2021 4:00:00 PM,11:14,Beb005,,pool,,74,,none,slow,0.53,13.5,confluence,1,siltClay,siltClay,70,terrestrialVeg,"Pool but more a glide, idth estimated for saftey",e8ad482a-419e-4008-a53d-c06f72e62819,8/24/2021 5:19:23 PM,,8/24/2021 5:19:23 PM,
507,7b0d6ba8-31dc-4635-a31f-d9a2ced05648,7/20/2021 4:00:00 PM,11:18,Beb005,,glide,,100,,none,slow,0.74,5,,2,siltClay,sand,80,"undercutBanks,aquaticVeg,terrestrialVeg,other",,e8ad482a-419e-4008-a53d-c06f72e62819,8/24/2021 5:19:23 PM,,8/24/2021 5:19:23 PM,
508,792f1b94-3def-42fb-bd4d-56722f95d235,7/20/2021 4:00:00 PM,09:52,Beb1,Alex audrey mitchell,glide,,15.5,,none,slow,0.2,4,,3,siltClay,cobble,90,"aquaticVeg,terrestrialVeg,undercutBanks,largeSubstrate",,07018bf7-e80c-4646-9a1c-f8d55508bfe8,8/24/2021 5:20:15 PM,,8/24/2021 5:20:15 PM,
509,a5377089-5cd9-4caf-a918-51b4cbed219e,7/20/2021 4:00:00 PM,09:56,Beb1,Alex audrey mitchell,riffle,,29,,none,slow,1.8,4.8,,3,siltClay,cobble,50,"aquaticVeg,terrestrialVeg,largeWoodyDebris,largeSubstrate",,07018bf7-e80c-4646-9a1c-f8d55508bfe8,8/24/2021 5:20:15 PM,,8/24/2021 5:20:15 PM,
510,a81c74ab-0684-4cbd-b54e-80fd6c4e0989,7/20/2021 4:00:00 PM,10:01,Beb1,Alex audrey mitchell,glide,,45.7,,none,swift,0.29,3,,2,siltClay,gravel,40,"terrestrialVeg,aquaticVeg","Glide became run, small chanel .8 m wide into larger channel as u go upstream, surroundings flooded",07018bf7-e80c-4646-9a1c-f8d55508bfe8,8/24/2021 5:20:15 PM,,8/24/2021 5:20:15 PM,
511,90606025-5d7b-46d2-96cb-7bb90d992f76,7/20/2021 4:00:00 PM,10:06,Beb1,Alex audrey mitchell,glide,,75,,slow,slow,0.25,5,,0,siltClay,siltClay,70,undercutBanks,,07018bf7-e80c-4646-9a1c-f8d55508bfe8,8/24/2021 5:20:15 PM,,8/24/2021 5:20:15 PM,
512,c2f68433-8772-4f3c-a29b-aa2a22aea7f5,7/20/2021 4:00:00 PM,10:10,Beb1,Alex audrey mitchell,riffle,,78.5,,fast,swift,0.18,2.7,,0,siltClay,gravel,10,terrestrialVeg,This is most likely end of 75 as we go around cornerchanges spot,07018bf7-e80c-4646-9a1c-f8d55508bfe8,8/24/2021 5:20:15 PM,,8/24/2021 5:20:15 PM,
513,09ca81b1-2365-4c37-b95c-005327ae119d,7/20/2021 4:00:00 PM,10:15,Beb1,Alex audrey mitchell,glide,,100,,slow,slow,0.14,5.5,,3,siltClay,sand,30,"undercutBanks,terrestrialVeg,aquaticVeg,largeWoodyDebris",Fry / jouvenile spotted,07018bf7-e80c-4646-9a1c-f8d55508bfe8,8/24/2021 5:20:15 PM,,8/24/2021 5:20:15 PM,
514,6d2f51b1-e10a-47dd-911c-2095352fbf16,7/19/2021 4:00:00 PM,10:45,Geb003,,riffle,,9,,none,swift,0.35,4,,0,gravel,cobble,90,undercutBanks,,87231631-d4af-4bae-804e-68d7cc6af2d6,8/24/2021 5:20:54 PM,,8/24/2021 5:20:54 PM,
515,1012516c-e607-4b6a-8de1-3232c100056e,7/19/2021 4:00:00 PM,10:47,Geb003,,run,,33,,none,swift,0.55,2.5,,0,gravel,cobble,80,terrestrialVeg,,87231631-d4af-4bae-804e-68d7cc6af2d6,8/24/2021 5:20:54 PM,,8/24/2021 5:20:54 PM,
